5 Minutes	Lane 1 Flow (Veh/5 Minutes)
26-02-2016 18:05	81
26-02-2016 18:10	80
26-02-2016 18:15	85
26-02-2016 18:20	91
26-02-2016 18:25	89
26-02-2016 18:30	93
26-02-2016 18:35	103
26-02-2016 18:40	80
26-02-2016 18:45	73
26-02-2016 18:50	76
26-02-2016 18:55	81
26-02-2016 19:00	78
26-02-2016 19:05	91
26-02-2016 19:10	84
26-02-2016 19:15	90
26-02-2016 19:20	80
26-02-2016 19:25	94
26-02-2016 19:30	97
26-02-2016 19:35	96
26-02-2016 19:40	79
26-02-2016 19:45	78
26-02-2016 19:50	67
26-02-2016 19:55	84
26-02-2016 20:00	67
26-02-2016 20:05	71
26-02-2016 20:10	71
26-02-2016 20:15	79
26-02-2016 20:20	65
26-02-2016 20:25	59
26-02-2016 20:30	61
26-02-2016 20:35	37
26-02-2016 20:40	70
26-02-2016 20:45	56
26-02-2016 20:50	60
26-02-2016 20:55	50
26-02-2016 21:00	54
26-02-2016 21:05	51
26-02-2016 21:10	52
26-02-2016 21:15	46
26-02-2016 21:20	50
26-02-2016 21:25	53
26-02-2016 21:30	47
26-02-2016 21:35	45
26-02-2016 21:40	48
26-02-2016 21:45	48
26-02-2016 21:50	45
26-02-2016 21:55	38
26-02-2016 22:00	32
26-02-2016 22:05	46
26-02-2016 22:10	57
26-02-2016 22:15	54
26-02-2016 22:20	48
26-02-2016 22:25	45
26-02-2016 22:30	50
26-02-2016 22:35	38
26-02-2016 22:40	33
26-02-2016 22:45	49
26-02-2016 22:50	38
26-02-2016 22:55	37
26-02-2016 23:00	27
26-02-2016 23:05	26
26-02-2016 23:10	38
26-02-2016 23:15	34
26-02-2016 23:20	29
26-02-2016 23:25	22
26-02-2016 23:30	18
26-02-2016 23:35	24
26-02-2016 23:40	12
26-02-2016 23:45	31
26-02-2016 23:50	22
26-02-2016 23:55	23
29-02-2016 00:00	24
29-02-2016 00:05	14
29-02-2016 00:10	7
29-02-2016 00:15	20
29-02-2016 00:20	7
29-02-2016 00:25	13
29-02-2016 00:30	12
29-02-2016 00:35	8
29-02-2016 00:40	12
29-02-2016 00:45	11
29-02-2016 00:50	9
29-02-2016 00:55	11
29-02-2016 01:00	10
29-02-2016 01:05	5
29-02-2016 01:10	6
29-02-2016 01:15	6
29-02-2016 01:20	2
29-02-2016 01:25	5
29-02-2016 01:30	9
29-02-2016 01:35	6
29-02-2016 01:40	7
29-02-2016 01:45	6
29-02-2016 01:50	2
29-02-2016 01:55	5
29-02-2016 02:00	3
29-02-2016 02:05	6
29-02-2016 02:10	6
29-02-2016 02:15	7
29-02-2016 02:20	4
29-02-2016 02:25	5
29-02-2016 02:30	8
29-02-2016 02:35	8
29-02-2016 02:40	4
29-02-2016 02:45	9
29-02-2016 02:50	3
29-02-2016 02:55	4
29-02-2016 03:00	6
29-02-2016 03:05	7
29-02-2016 03:10	6
29-02-2016 03:15	5
29-02-2016 03:20	5
29-02-2016 03:25	8
29-02-2016 03:30	5
29-02-2016 03:35	9
29-02-2016 03:40	11
29-02-2016 03:45	15
29-02-2016 03:50	5
29-02-2016 03:55	7
29-02-2016 04:00	15
29-02-2016 04:05	13
29-02-2016 04:10	18
29-02-2016 04:15	7
29-02-2016 04:20	20
29-02-2016 04:25	19
29-02-2016 04:30	32
29-02-2016 04:35	35
29-02-2016 04:40	43
29-02-2016 04:45	41
29-02-2016 04:50	49
29-02-2016 04:55	61
29-02-2016 05:00	75
29-02-2016 05:05	72
29-02-2016 05:10	65
29-02-2016 05:15	62
29-02-2016 05:20	90
29-02-2016 05:25	85
29-02-2016 05:30	80
29-02-2016 05:35	104
29-02-2016 05:40	123
29-02-2016 05:45	135
29-02-2016 05:50	102
29-02-2016 05:55	108
29-02-2016 06:00	126
29-02-2016 06:05	108
29-02-2016 06:10	131
29-02-2016 06:15	135
29-02-2016 06:20	158
29-02-2016 06:25	170
29-02-2016 06:30	163
29-02-2016 06:35	154
29-02-2016 06:40	173
29-02-2016 06:45	165
29-02-2016 06:50	153
29-02-2016 06:55	135
29-02-2016 07:00	145
29-02-2016 07:05	132
29-02-2016 07:10	134
29-02-2016 07:15	116
29-02-2016 07:20	110
29-02-2016 07:25	115
29-02-2016 07:30	90
29-02-2016 07:35	84
29-02-2016 07:40	85
29-02-2016 07:45	73
29-02-2016 07:50	77
29-02-2016 07:55	65
29-02-2016 08:00	80
29-02-2016 08:05	79
29-02-2016 08:10	80
29-02-2016 08:15	68
29-02-2016 08:20	70
29-02-2016 08:25	84
29-02-2016 08:30	78
29-02-2016 08:35	72
29-02-2016 08:40	82
29-02-2016 08:45	84
29-02-2016 08:50	82
29-02-2016 08:55	85
29-02-2016 09:00	90
29-02-2016 09:05	95
29-02-2016 09:10	105
29-02-2016 09:15	97
29-02-2016 09:20	89
29-02-2016 09:25	107
29-02-2016 09:30	124
29-02-2016 09:35	109
29-02-2016 09:40	109
29-02-2016 09:45	100
29-02-2016 09:50	104
29-02-2016 09:55	100
29-02-2016 10:00	100
29-02-2016 10:05	119
29-02-2016 10:10	82
29-02-2016 10:15	113
29-02-2016 10:20	93
29-02-2016 10:25	111
29-02-2016 10:30	117
29-02-2016 10:35	117
29-02-2016 10:40	111
29-02-2016 10:45	113
29-02-2016 10:50	115
29-02-2016 10:55	94
29-02-2016 11:00	120
29-02-2016 11:05	98
29-02-2016 11:10	108
29-02-2016 11:15	72
29-02-2016 11:20	64
29-02-2016 11:25	96
29-02-2016 11:30	95
29-02-2016 11:35	92
29-02-2016 11:40	86
29-02-2016 11:45	81
29-02-2016 11:50	108
29-02-2016 11:55	103
29-02-2016 12:00	115
29-02-2016 12:05	94
29-02-2016 12:10	89
29-02-2016 12:15	77
29-02-2016 12:20	82
29-02-2016 12:25	110
29-02-2016 12:30	86
29-02-2016 12:35	86
29-02-2016 12:40	97
29-02-2016 12:45	91
29-02-2016 12:50	94
29-02-2016 12:55	83
29-02-2016 13:00	98
29-02-2016 13:05	98
29-02-2016 13:10	78
29-02-2016 13:15	97
29-02-2016 13:20	91
29-02-2016 13:25	85
29-02-2016 13:30	80
29-02-2016 13:35	95
29-02-2016 13:40	104
29-02-2016 13:45	96
29-02-2016 13:50	96
29-02-2016 13:55	98
29-02-2016 14:00	114
29-02-2016 14:05	61
29-02-2016 14:10	90
29-02-2016 14:15	92
29-02-2016 14:20	99
29-02-2016 14:25	80
29-02-2016 14:30	121
29-02-2016 14:35	107
29-02-2016 14:40	97
29-02-2016 14:45	116
29-02-2016 14:50	105
29-02-2016 14:55	109
29-02-2016 15:00	84
29-02-2016 15:05	90
29-02-2016 15:10	87
29-02-2016 15:15	113
29-02-2016 15:20	99
29-02-2016 15:25	103
29-02-2016 15:30	81
29-02-2016 15:35	104
29-02-2016 15:40	100
29-02-2016 15:45	107
29-02-2016 15:50	96
29-02-2016 15:55	83
29-02-2016 16:00	85
29-02-2016 16:05	121
29-02-2016 16:10	90
29-02-2016 16:15	109
29-02-2016 16:20	97
29-02-2016 16:25	79
29-02-2016 16:30	84
29-02-2016 16:35	87
29-02-2016 16:40	86
29-02-2016 16:45	83
29-02-2016 16:50	95
29-02-2016 16:55	85
29-02-2016 17:00	73
29-02-2016 17:05	81
29-02-2016 17:10	94
29-02-2016 17:15	101
29-02-2016 17:20	109
29-02-2016 17:25	112
29-02-2016 17:30	86
29-02-2016 17:35	68
29-02-2016 17:40	87
29-02-2016 17:45	80
29-02-2016 17:50	83
29-02-2016 17:55	82
29-02-2016 18:00	73
29-02-2016 18:05	75
29-02-2016 18:10	87
29-02-2016 18:15	91
29-02-2016 18:20	84
29-02-2016 18:25	74
29-02-2016 18:30	67
29-02-2016 18:35	85
29-02-2016 18:40	71
29-02-2016 18:45	70
29-02-2016 18:50	68
29-02-2016 18:55	71
29-02-2016 19:00	69
29-02-2016 19:05	67
29-02-2016 19:10	62
29-02-2016 19:15	62
29-02-2016 19:20	68
29-02-2016 19:25	68
29-02-2016 19:30	62
29-02-2016 19:35	50
29-02-2016 19:40	59
29-02-2016 19:45	61
29-02-2016 19:50	61
29-02-2016 19:55	48
29-02-2016 20:00	49
29-02-2016 20:05	58
29-02-2016 20:10	56
29-02-2016 20:15	57
29-02-2016 20:20	61
29-02-2016 20:25	45
29-02-2016 20:30	57
29-02-2016 20:35	48
29-02-2016 20:40	40
29-02-2016 20:45	38
29-02-2016 20:50	49
29-02-2016 20:55	37
29-02-2016 21:00	37
29-02-2016 21:05	44
29-02-2016 21:10	54
29-02-2016 21:15	49
29-02-2016 21:20	33
29-02-2016 21:25	44
29-02-2016 21:30	34
29-02-2016 21:35	37
29-02-2016 21:40	36
29-02-2016 21:45	37
29-02-2016 21:50	25
29-02-2016 21:55	33
29-02-2016 22:00	30
29-02-2016 22:05	35
29-02-2016 22:10	31
29-02-2016 22:15	30
29-02-2016 22:20	31
29-02-2016 22:25	18
29-02-2016 22:30	20
29-02-2016 22:35	21
29-02-2016 22:40	25
29-02-2016 22:45	16
29-02-2016 22:50	27
29-02-2016 22:55	21
29-02-2016 23:00	20
29-02-2016 23:05	11
29-02-2016 23:10	16
29-02-2016 23:15	13
29-02-2016 23:20	19
29-02-2016 23:25	17
29-02-2016 23:30	13
29-02-2016 23:35	19
29-02-2016 23:40	6
29-02-2016 23:45	14
29-02-2016 23:50	11
29-02-2016 23:55	10
